index,0,1,2
26457,0.005077804958597557,0.16595580752495923,0.8289663875164432
26458,0.05903819607432059,0.1631300047814552,0.7778317991442243
26459,0.017263915074749225,0.12144963133181172,0.8612864535934391
26460,0.09219350370201157,0.15425948711040122,0.7535470091875871
26461,0.04457460974231049,0.27141997893740727,0.6840054113202821
26462,0.03583892332613327,0.1509913137776801,0.8131697628961866
26463,0.4065965717384758,0.5914040427135722,0.0019993855479520095
26464,0.018246931294323573,0.10091010273950458,0.8808429659661717
26465,0.029626340750811605,0.1305984507939164,0.8397752084552721
26466,0.012697302819857093,0.24531051708430196,0.7419921800958409
26467,0.008219946183847202,0.2132977342425688,0.7784823195735839
26468,0.1041277265346641,0.20776001196102456,0.6881122615043114
26469,0.26673097448233835,0.20440146562939124,0.5288675598882704
26470,0.006236374744065613,0.2532524834011398,0.7405111418547944
26471,0.014007790643280785,0.2046523706904111,0.7813398386663082
26472,0.014694895748643919,0.19781184564242815,0.7874932586089278
26473,0.00913661510945571,0.11484134389251179,0.8760220409980325
26474,0.11091625679845901,0.8864071346529212,0.0026766085486196875
26475,0.07200464053438396,0.4809300575313901,0.44706530193422594
26476,0.009857277605257403,0.22246091575153132,0.7676818066432113
26477,0.06032903060966834,0.2737420607345187,0.665928908655813
26478,0.07969205560205617,0.2372149867273401,0.6830929576706036
26479,0.07467196970357723,0.15889580775075807,0.7664322225456648
26480,0.0338492632525085,0.12395852419001188,0.8421922125574796
26481,0.14108938671850974,0.37051269153397853,0.4883979217475117
26482,0.16137386387483274,0.14805574817480502,0.6905703879503623
26483,0.09675667882964249,0.24842601857390784,0.6548173025964497
26484,0.029638012502248207,0.24132990652389258,0.7290320809738592
26485,0.011095834608417197,0.04929585837309938,0.9396083070184834
26486,0.01954562976797067,0.2780932050456604,0.702361165186369
26487,0.05384161382683321,0.15292089884397372,0.793237487329193
26488,0.3770475219077052,0.616791224993921,0.006161253098373732
26489,0.009199864434328409,0.32381558636423646,0.6669845492014352
26490,0.009737615504666387,0.2501662924085938,0.7400960920867399
26491,0.030378782420507136,0.07330413012690708,0.8963170874525858
26492,0.032265007572432274,0.20827492184610324,0.7594600705814646
26493,0.0999931152242621,0.8988605972352032,0.0011462875405348358
26494,0.017305529393120415,0.22029724888754315,0.7623972217193363
26495,0.007918018962852758,0.15724622000405541,0.8348357610330919
26496,0.020232852177737327,0.24312627081315202,0.7366408770091106
26497,0.023581414100661235,0.7442987433826891,0.23211984251664966
26498,0.05679018930916473,0.6008553904708541,0.3423544202199811
26499,0.009172490925535274,0.1714977691748143,0.8193297398996503
26500,0.06730702595927877,0.4611504722302313,0.47154250181048984
26501,0.08007221524331647,0.18456201942298384,0.7353657653336998
26502,0.05463390923599458,0.11918584867068358,0.8261802420933219
26503,0.10679215647363408,0.4481345803826803,0.44507326314368567
26504,0.03361178269872756,0.3633678663851097,0.6030203509161627
26505,0.055685789923817966,0.0850610781610118,0.8592531319151702
26506,0.07819616164808887,0.9177577434009807,0.004046094950930403
26507,0.02890575858530014,0.9693020341047599,0.00179220730993997
26508,0.012321912130328835,0.5445956458311175,0.44308244203855357
26509,0.08112320534996603,0.17161127631849482,0.7472655183315392
26510,0.013400499979708106,0.30493875314625196,0.6816607468740399
26511,0.025136713443599083,0.1242367103346323,0.8506265762217686
26512,0.008412521083679831,0.16885432048024276,0.8227331584360774
26513,0.015590241457733965,0.42728326789650367,0.5571264906457624
26514,0.021042377669750846,0.0782047667778343,0.9007528555524148
26515,0.11854375669399717,0.12492033737577926,0.7565359059302237
26516,0.009785137831984668,0.28384825289799565,0.7063666092700197
26517,0.06514533576636773,0.9330420447208403,0.0018126195127921385
26518,0.075339038248813,0.10213147387249513,0.822529487878692
26519,0.13655141028940507,0.2100177821086636,0.6534308076019313
26520,0.008836571156386933,0.7559583907842786,0.23520503805933435
26521,0.02902839116528849,0.2623187571442873,0.7086528516904241
26522,0.034150253516103846,0.35879411749390416,0.607055628989992
26523,0.01554559233629977,0.18449923052678902,0.7999551771369111
26524,0.0042236456904054375,0.149451762658494,0.8463245916511005
26525,0.024780595989182506,0.3305888394829126,0.6446305645279049
26526,0.01085540688806508,0.16643554803499305,0.8227090450769419
26527,0.028487554149932405,0.27617454182974144,0.6953379040203262
26528,0.1727312560620273,0.8252256925174583,0.0020430514205144693
26529,0.06358786722525649,0.07278169241124058,0.8636304403635029
26530,0.003696175752778933,0.20560296339743336,0.7907008608497877
26531,0.08211969263104543,0.2942277117980803,0.6236525955708742
26532,0.019521717157855133,0.1642881889242495,0.8161900939178954
26533,0.06889592934534094,0.15736983464562374,0.7737342360090353
26534,0.044292825063753906,0.09559554439184682,0.8601116305443992
26535,0.039058480790066095,0.13787833306539482,0.823063186144539
26536,0.028290323881835014,0.15045565090880902,0.821254025209356
26537,0.009614082247423812,0.07425756631196598,0.9161283514406102
26538,0.010293722370190972,0.35094589481849436,0.6387603828113148
26539,0.01079080548389681,0.11790596541032519,0.871303229105778
26540,0.019693899590520016,0.3593410410422163,0.6209650593672636
26541,0.009720386686851351,0.21505011353556802,0.7752294997775806
26542,0.0076960215649491326,0.17378496712328276,0.8185190113117682
26543,0.15449071197672773,0.22614114051350268,0.6193681475097697
26544,0.11379071423570616,0.2575151858598021,0.6286940999044919
26545,0.04079376930478729,0.5540230352219784,0.4051831954732344
26546,0.011764694278756212,0.30263434145740203,0.6856009642638417
26547,0.06967590251308131,0.11818523578704468,0.8121388616998739
26548,0.12376884324037553,0.18184039755038672,0.6943907592092377
26549,0.071832064047971,0.9269708388816644,0.0011970970703645972
26550,0.009968871268057991,0.16870793252126715,0.8213231962106748
26551,0.015103340312703545,0.19638848842641526,0.7885081712608811
26552,0.023744708276774544,0.28041964267912206,0.6958356490441034
26553,0.06788259232742572,0.14286985884794928,0.7892475488246249
26554,0.049048068498839845,0.47702061050688604,0.4739313209942741
26555,0.0447061234018103,0.21551470535022973,0.7397791712479598
26556,0.04622577771963893,0.3183300059838406,0.6354442162965204
26557,0.05827082687317531,0.16296240288102032,0.7787667702458042
26558,0.1444634735720806,0.19023837254146878,0.6652981538864506
26559,0.057651185343796846,0.08879427163035983,0.8535545430258434
26560,0.03923017933116005,0.2945645067098237,0.6662053139590163
26561,0.009023703168461268,0.27950565551938217,0.7114706413121565
26562,0.0375420542055206,0.13856578883831525,0.8238921569561641
26563,0.010362352379518002,0.10999009127835764,0.8796475563421243
26564,0.06534996495741868,0.19526722409469596,0.7393828109478854
26565,0.0396952186659095,0.43825920351614217,0.5220455778179484
26566,0.011657459391858811,0.22699063535145253,0.7613519052566887
26567,0.006270772750366256,0.14471288708877822,0.8490163401608557
26568,0.2597893250812487,0.7375040447583127,0.0027066301604386864
26569,0.008661740972241018,0.11110875700090997,0.8802295020268491
26570,0.019829011142791383,0.33840395963821435,0.6417670292189943
26571,0.05020492039976839,0.1333474508038023,0.8164476287964293
26572,0.016954715865283396,0.42312678411388216,0.5599185000208344
26573,0.12705256273184432,0.18390707168683476,0.6890403655813209
26574,0.0321940333855889,0.12590705101533994,0.8418989155990712
26575,0.2163503310644252,0.1347824751307885,0.6488671938047863
26576,0.038334988056599274,0.11023938139737446,0.8514256305460262
26577,0.020505941934738578,0.09082571146020356,0.8886683466050578
26578,0.01993428304930863,0.425481602160006,0.5545841147906854
26579,0.08717329176038324,0.9106045332605136,0.0022221749791033153
26580,0.04298104127324832,0.21995107222669993,0.7370678865000517
26581,0.06072588426094257,0.3074927867805073,0.6317813289585502
26582,0.04383735041843022,0.19912209459757718,0.7570405549839926
26583,0.0169324897531408,0.10183876556468108,0.8812287446821782
26584,0.005562367954469054,0.21066368116790718,0.7837739508776238
26585,0.040837298177864384,0.4083362297425567,0.550826472079579
26586,0.08546235606793001,0.33927016934173404,0.5752674745903359
26587,0.060479828279717124,0.4337647005862879,0.505755471133995
26588,0.006625177625819707,0.11181197660958672,0.8815628457645935
26589,0.021695211346619937,0.14538034023323188,0.8329244484201481
26590,0.09537868551922705,0.40869844067636624,0.4959228738044067
26591,0.12497729506148678,0.8717725897382604,0.0032501152002528794
26592,0.13105238077434664,0.08899000952215486,0.7799576097034984
26593,0.020564052117217384,0.25210934218429204,0.7273266056984906
26594,0.012058846784135413,0.24023577373223534,0.7477053794836293
26595,0.009711098672683834,0.11806125193520726,0.8722276493921091
26596,0.016503143229030494,0.162483863684912,0.8210129930860576
26597,0.017265733538450477,0.48469566431757805,0.49803860214397144
26598,0.011777453830304555,0.19830855179031714,0.7899139943793784
26599,0.019278552583528313,0.1510675780626398,0.8296538693538318
26600,0.03149830608517647,0.33027455847227916,0.6382271354425443
26601,0.01271498875737894,0.2071013765245236,0.7801836347180975
26602,0.009666746274794918,0.12680098988457542,0.8635322638406295
26603,0.011097707377589729,0.07838982686768117,0.9105124657547292
26604,0.006936849264183798,0.17236669183944156,0.8206964588963747
26605,0.007501930293789395,0.1618729886960539,0.8306250810101566
26606,0.07963300597876873,0.32381363587068124,0.59655335815055
26607,0.07770987306955222,0.9181383171721376,0.004151809758310257
26608,0.00988411876216153,0.25856733620253747,0.731548545035301
26609,0.04362349607868257,0.16187808601582152,0.7944984179054959
26610,0.11320145441426605,0.8767474265228821,0.010051119062851794
26611,0.09706861994892109,0.256178207677803,0.6467531723732759
26612,0.0523047125669549,0.5174636958834038,0.4302315915496413
26613,0.07072048409187637,0.24769250484061067,0.6815870110675131
26614,0.011141134782003403,0.17044125830284146,0.8184176069151551
26615,0.044093965802673545,0.21212208028810264,0.7437839539092239
26616,0.1553215574620321,0.10266978653439993,0.7420086560035679
26617,0.07625600356436629,0.1321140846518783,0.7916299117837555
26618,0.025531311708513655,0.15609794951580433,0.8183707387756819
26619,0.08608257521671986,0.2790082470387786,0.6349091777445015
26620,0.032512803874103886,0.9640892059673559,0.0033979901585401736
26621,0.1294840643568543,0.17487338716825626,0.6956425484748895
26622,0.02553766472787272,0.5550349879000517,0.4194273473720757
26623,0.011540930881549342,0.5591248058550056,0.42933426326344504
26624,0.009115176464327163,0.1819336304952207,0.808951193040452
26625,0.10874963654867033,0.2883207946064466,0.602929568844883
26626,0.02967700499481905,0.16238253902844182,0.8079404559767389
26627,0.014744701494536543,0.16531593088553773,0.8199393676199257
26628,0.020822550652746047,0.25738700591992436,0.7217904434273296
26629,0.043625781075838165,0.1117913887533166,0.8445828301708452
26630,0.008178148351604754,0.1588671646933159,0.8329546869550793
26631,0.12550201850039827,0.09750413998083113,0.7769938415187706
26632,0.14318762597887488,0.1751406672048443,0.6816717068162809
26633,0.04063493399454983,0.13201066334291323,0.8273544026625369
26634,0.028851033444095026,0.08123390455219046,0.8899150620037145
26635,0.045201109514111035,0.24492002697551724,0.7098788635103717
26636,0.012802097810368522,0.2845583822102622,0.7026395199793692
26637,0.011041363285268193,0.11492646895606842,0.8740321677586634
26638,0.05887919236676284,0.6013159434577457,0.3398048641754914
26639,0.02653727634554298,0.7548562966405359,0.21860642701392094
26640,0.016866707384603875,0.13389987028856692,0.8492334223268293
26641,0.12824407347812863,0.6482713504652193,0.22348457605665203
26642,0.02416497032152109,0.2550749349874959,0.7207600946909829
26643,0.00907473902598475,0.2373071728402026,0.7536180881338127
26644,0.011917322162253987,0.07351762387379464,0.9145650539639513
26645,0.022802860486157137,0.1921308970665512,0.7850662424472916
26646,0.19481251189896387,0.15571609514457824,0.6494713929564578
26647,0.0907457612022708,0.208432682384804,0.7008215564129252
26648,0.04104855894283749,0.2839788197129935,0.6749726213441689
26649,0.04428531913013932,0.20606544962169937,0.7496492312481612
26650,0.12077070649227234,0.8745204896521058,0.004708803855621778
26651,0.10677730422844035,0.8833258022601731,0.009896893511386564
26652,0.15309462936274723,0.16086209750401645,0.6860432731332364
26653,0.05626967838793625,0.16199253890667112,0.7817377827053925
26654,0.011895668768166187,0.5315787168169266,0.45652561441490724
26655,0.019487235642696138,0.24609109108733696,0.734421673269967
26656,0.031675167422778976,0.30915695957171846,0.6591678730055025
26657,0.05728989519183174,0.10556093842326593,0.8371491663849023
26658,0.011785780973063273,0.2053639731775586,0.782850245849378
26659,0.09071774693931584,0.25106353136753307,0.6582187216931511
26660,0.019458781518743702,0.24500350100033302,0.7355377174809233
26661,0.025901349916871975,0.11228694674766874,0.8618117033354593
26662,0.005608243088212003,0.11738551459005579,0.8770062423217323
26663,0.017171024458737298,0.30095024526060415,0.6818787302806586
26664,0.07542744357679279,0.25653797363551806,0.6680345827876891
26665,0.052736862429294096,0.3219524918053615,0.6253106457653445
26666,0.011314739173407617,0.41946293857353123,0.5692223222530611
26667,0.005507559405733489,0.16221190818955075,0.8322805324047158
26668,0.037495765154632266,0.4449291974555267,0.517575037389841
26669,0.02216317725470952,0.31663751831031545,0.6611993044349751
26670,0.011601819552624256,0.22167273740212878,0.766725443045247
26671,0.01701612047881239,0.12186554258567624,0.8611183369355113
26672,0.023298425670545284,0.1888273670894735,0.7878742072399813
26673,0.1684929175533063,0.2834749795774304,0.5480321028692632
26674,0.15113873488626495,0.14304890952992352,0.7058123555838116
26675,0.027856417970994914,0.20477479317731118,0.7673687888516938
26676,0.06712319505221909,0.17950781974316043,0.7533689852046205
26677,0.04111197850613363,0.07115696341408272,0.8877310580797837
26678,0.012067977641795303,0.3264631922325581,0.6614688301256465
26679,0.1862863670199452,0.23058506519670918,0.5831285677833457
26680,0.012680788985160417,0.30354993809193737,0.6837692729229021
26681,0.022463465166526014,0.33454734439402367,0.6429891904394502
26682,0.010827798586380385,0.2007387196669705,0.7884334817466491
26683,0.03910506329428382,0.39535876947723825,0.565536167228478
26684,0.01669497155334727,0.15014878846976382,0.8331562399768888
26685,0.05915709251280066,0.2000416220885603,0.7408012853986391
26686,0.012296358398230041,0.1961579591654491,0.791545682436321
26687,0.018580435607955147,0.1844902510995062,0.7969293132925387
26688,0.030174287940216385,0.5064147676027584,0.46341094445702513
26689,0.04864309667279628,0.17309286679219218,0.7782640365350116
26690,0.020860207667501202,0.1434549087376364,0.8356848835948624
26691,0.019221452419513695,0.16782360515375533,0.8129549424267308
26692,0.014425911107715982,0.2846341387294063,0.7009399501628777
26693,0.10121269297215855,0.21696719065712616,0.6818201163707153
26694,0.3335052504062714,0.6619580019805228,0.004536747613205892
26695,0.018776686612068806,0.1183141434412571,0.862909169946674
26696,0.00865130270080325,0.10564923131280307,0.8856994659863936
26697,0.022365346075691857,0.08608467056862291,0.8915499833556852
26698,0.009738057228873151,0.08385609696824038,0.9064058458028864
26699,0.015678993857703757,0.408684913295411,0.5756360928468852
26700,0.020443550212421762,0.30264061163335526,0.6769158381542231
26701,0.2047809137633646,0.2777396707101429,0.5174794155264925
26702,0.024591771939595886,0.3519937821875445,0.6234144458728597
26703,0.03081134995205674,0.21355147575543565,0.7556371742925075
26704,0.03176197108325239,0.1647663673959415,0.8034716615208061
26705,0.013168099273679573,0.12513478901232994,0.8616971117139905
26706,0.017466945929235887,0.15268162003881092,0.8298514340319533
26707,0.11223412054010865,0.21779353966253232,0.6699723397973589
26708,0.006426733390474231,0.19150420158811043,0.8020690650214153
26709,0.043336334160008975,0.07783331751874964,0.8788303483212415
26710,0.02437865611447054,0.2678238171927294,0.7077975266928
26711,0.02991848628118461,0.1757081326605264,0.7943733810582888
